name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
아토믹 블론드,미국,미국,(주)키다리이엔티,2017.8.30,8.0,2017.0,1177725658.0,155368,471,12300,미국,3,0.0,청소년 관람불가,114.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,1283598.714,7.825,915077.0794,7.817809524
아티스트 봉만대,한국,한국,씨너스엔터테인먼트(주),2013.8.29,8.0,2013.0,93817000.0,14188,131,1795,한국,4,0.0,청소년 관람불가,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,115577.0,7.76,0.0,0.0
아픈 만큼 사랑한다,한국,한국,(주)드림팩트엔터테인먼트,2019.4.3,4.0,2019.0,112581600.0,16154,121,1517,한국,1,0.0,전체 관람가,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,516750.0,7.815,0.0,0.0
악녀,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017.6.8,6.0,2017.0,9739662144.0,1208081,685,46070,한국,5,1.0,청소년 관람불가,123.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.60%,787899.0,7.55,1316261.958,7.54322619
악의 연대기,한국,한국,(주)씨제이이엔엠,2015.5.14,5.0,2015.0,17361815332.0,2192525,776,64351,한국,5,1.0,15세 관람가,102.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.00%,0.0,0.0,703176.1157,6.218380952
악인전,한국,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹",2019.5.15,5.0,2019.0,29133760150.0,3364712,1307,97351,한국,3,0.0,청소년 관람불가,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.50%,1368333.333,7.895,3456666.667,8.212
악질경찰,한국,한국,워너브러더스 코리아(주),2019.3.20,3.0,2019.0,2256615278.0,262233,833,22785,한국,3,1.0,청소년 관람불가,122.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,192.0,0.0,70317.5625,7.664333333
안나,프랑스,프랑스,판씨네마(주),2019.8.28,8.0,2019.0,958388240.0,116029,431,7492,기타,0,0.0,15세 관람가,119.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,17000.0,8.66,0.0,0.0
안나 카레니나,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2013.3.21,3.0,2013.0,989494500.0,144351,248,7651,미국,3,1.0,15세 관람가,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,113402.0,7.47,2228026.5,7.8825
안녕 베일리,미국,미국,CGV아트하우스,2019.9.5,9.0,2019.0,501461800.0,61099,184,3729,미국,6,0.0,전체 관람가,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,61000.0,9.2,775326.5167,8.306833333
"안녕, 나의 소녀",대만,대만,오드,2018.5.16,5.0,2018.0,870407954.0,111751,155,6145,기타,2,0.0,12세 관람가,104.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,110000.0,7.11,112036.0,7.7875
"안녕, 나의 소울메이트",홍콩,홍콩,(주)나이너스엔터테인먼트,2017.12.7,12.0,2017.0,191541500.0,24381,165,1927,기타,3,0.0,15세 관람가,110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,14591.33333,7.833333333,877603.5,8.105
"안녕, 전우치! 도술로봇대결전",한국,한국,(주)리틀빅픽쳐스,2015.10.8,10.0,2015.0,92435600.0,13055,173,1076,한국,6,0.0,전체 관람가,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,13000.0,8.54,402307.1905,8.69
"안녕, 티라노: 영원히, 함께",한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019.8.14,8.0,2019.0,1591019230.0,203667,512,7421,한국,3,1.0,전체 관람가,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,410000.0,8.765,305333.3333,6.9125
"안녕, 헤이즐",미국,미국,이십세기폭스코리아(주),2014.8.13,8.0,2014.0,5833905000.0,749146,326,17946,미국,4,1.0,12세 관람가,125.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.40%,272333.3333,7.866666667,119434.3333,7.489375
안녕?! 오케스트라,한국,한국,(주)영화사 진진,2013.11.28,11.0,2013.0,88222000.0,14065,49,925,한국,1,0.0,전체 관람가,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,587200.0,7.666,0.0,0.0
안도 타다오,일본,일본,(주)영화사 진진,2019.4.25,4.0,2019.0,285639985.0,34807,75,1834,기타,0,0.0,전체 관람가,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0.0,0.0,0.0,0.0
안시성,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018.9.19,9.0,2018.0,46335334026.0,5440186,1540,110439,한국,3,1.0,12세 관람가,135.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.60%,1835129.25,7.945,2677600.0,8.137666667
알라딘,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019.5.23,5.0,2019.0,106955000000.0,12552283,1409,266469,미국,0,1.0,전체 관람가,90.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5.60%,5043333.333,9.032857143,977647.0833,8.025
알렉스 크로스,미국,미국,(주)인벤트스톤,2013.3.14,3.0,2013.0,164165000.0,22978,162,3168,미국,3,0.0,청소년 관람불가,101.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,1062600.0,6.896,433365.1667,6.684444444
"알로, 슈티",프랑스,프랑스,"(주)프레인글로벌,(주)콘텐츠판다",2015.7.2,7.0,2015.0,115129400.0,14289,33,746,기타,2,0.0,12세 관람가,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,9154.611111,8.272222222
알리타: 배틀 엔젤,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",2019.2.5,2.0,2019.0,18571455667.0,1952063,1043,52666,미국,5,1.0,12세 관람가,122.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1.00%,419158.2,7.738,1184310.557,8.0189
암살,한국,한국,(주)쇼박스,2015.7.22,7.0,2015.0,98463132781.0,12705700,1519,175185,한국,3,1.0,15세 관람가,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70%,5929666.667,7.859,5446166.667,7.788777778
암수살인,한국,한국,(주)쇼박스,2018.10.3,10.0,2018.0,32995138548.0,3789321,1177,126127,한국,2,1.0,15세 관람가,110.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.80%,3621428.571,8.674285714,5516714.286,8.435142857
암전,한국,한국,TCO(주)더콘텐츠온,2019.8.15,8.0,2019.0,933064215.0,105574,423,5127,한국,3,0.0,12세 관람가,91.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,164.6666667,6.0,64704.25,7.784583333
앙: 단팥 인생 이야기,일본,일본,그린나래미디어(주),2015.9.10,9.0,2015.0,219663862.0,27590,41,1415,기타,3,0.0,12세 관람가,113.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,5538.0,8.29,36585.34921,8.517142857
애나벨,미국,미국,워너브러더스 코리아(주),2014.10.2,10.0,2014.0,7083492943.0,926027,464,29000,미국,0,1.0,15세 관람가,106.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.40%,0.0,0.0,258439.25,6.683333333
애나벨 : 인형의 주인,미국,미국,워너브러더스 코리아(주),2017.8.10,8.0,2017.0,15527492238.0,1934270,1006,35103,미국,4,1.0,15세 관람가,109.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.90%,1230000.0,7.66,1359955.417,7.384
애나벨 집으로,미국,미국,워너브러더스 코리아(주),2019.6.26,6.0,2019.0,3993147140.0,481766,653,16619,미국,4,1.0,15세 관람가,106.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20%,0.0,0.0,767727.4,7.794
애드 아스트라,미국,미국,이십세기폭스코리아(주),2019.9.19,9.0,2019.0,4518393460.0,513375,853,27816,미국,1,1.0,12세 관람가,123.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20%,93564.71429,7.965714286,347500.0,8.351666667
애프터,미국,미국,판씨네마(주),2019.8.22,8.0,2019.0,493826240.0,58664,235,3190,미국,4,0.0,15세 관람가,99.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0.0,0.0,565306.5,5.22
애프터 어스,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.5.30,5.0,2013.0,3831856167.0,537920,484,19867,미국,4,1.0,12세 관람가,100.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,580250.0,6.8575,634500.0,7.723666667
액슬,미국,미국,(주)팝엔터테인먼트,2018.10.18,10.0,2018.0,153698800.0,18219,149,2574,미국,4,0.0,12세 관람가,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,23665.91667,7.13725
앤젤스 셰어: 천사를 위한 위스키,영국,"영국,프랑스",(주)티캐스트,2013.5.16,5.0,2013.0,135331671.0,17257,23,796,기타,6,0.0,15세 관람가,101.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,41250.0,8.6775,12973.86111,7.800277778
앤트맨,미국,"미국,영국",월트디즈니컴퍼니코리아(주),2015.9.3,9.0,2015.0,23529209937.0,2841795,949,74649,미국,2,1.0,12세 관람가,118.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.40%,0.0,0.0,0.0,5.66
앤트맨과 와스프,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.7.4,7.0,2018.0,47468053685.0,5448134,1775,148244,미국,7,1.0,12세 관람가,118.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.60%,2472500.0,8.321666667,2590570.625,8.422438492
앨빈과 슈퍼밴드: 악동 어드벤처,미국,미국,이십세기폭스코리아(주),2016.2.4,2.0,2016.0,2125772200.0,292495,380,8917,미국,11,1.0,전체 관람가,92.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,148051.0,8.025,306122.7315,8.01825
앵그리 버드 2: 독수리 왕국의 침공,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2019.8.7,8.0,2019.0,1437751073.0,188987,512,7252,미국,0,1.0,전체 관람가,96.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,180000.0,8.96,2140797.0,8.7065
앵그리버드 더 무비,미국,"미국,핀란드",유니버설픽쳐스인터내셔널 코리아(유),2016.5.19,5.0,2016.0,5218111744.0,680606,661,15812,미국,5,1.0,전체 관람가,96.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.30%,180000.0,8.96,2140797.0,8.7065
앵그리스트 맨,미국,미국,브릿지웍스 엔터테인먼트(주),2014.10.30,10.0,2014.0,229523200.0,30656,181,2798,미국,5,0.0,15세 관람가,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,31000.0,8.076,896166.5667,8.3114
약장수,한국,한국,"(주)대명문화공장,(주)나이너스엔터테인먼트",2015.4.23,4.0,2015.0,314542400.0,44214,282,4312,한국,3,0.0,15세 관람가,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,44000.0,8.64,1239243.286,8.151428571
양말요정 휴고의 대모험,체코,"체코,슬로바키아,크로아티아",와이드 릴리즈(주),2018.9.6,9.0,2018.0,171113700.0,25578,354,1833,기타,9,0.0,전체 관람가,77.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,153018.125,7.4
양자물리학,한국,한국,(주)메리크리스마스,2019.9.25,9.0,2019.0,4536436380.0,554939,799,25296,한국,7,0.0,15세 관람가,119.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20%,498200.0,7.016,1385514.624,7.380444444
양지의 그녀,일본,일본,(주)영화사오원,2019.3.21,3.0,2019.0,124350580.0,14350,134,1452,기타,2,0.0,12세 관람가,129.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,36914.16667,8.645,279489.0,7.9225
어거스트 러쉬,미국,미국,"(주)영화사 그램,CJ ENM",2018.12.6,12.0,2018.0,166640500.0,19861,134,1611,미국,4,1.0,전체 관람가,113.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1120000.0,8.72,449566.7708,7.716875
어거스트: 가족의 초상,미국,미국,주식회사 우리네트웍스,2014.4.3,4.0,2014.0,542682500.0,71795,249,5202,미국,4,0.0,15세 관람가,121.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,54333.2,7.394,285270.6833,8.433666667
어글리 돌,미국,미국,판씨네마(주),2019.5.1,5.0,2019.0,382560870.0,52586,353,2588,미국,0,0.0,전체 관람가,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,877333.3333,8.345714286,497452.3667,7.6605
어네스트와 셀레스틴,프랑스,프랑스,씨너스엔터테인먼트(주),2014.2.20,2.0,2014.0,332601100.0,49411,202,2889,기타,3,0.0,전체 관람가,79.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,42777.77778,8.798888889,1352609.25,7.63
어느 가족,일본,일본,(주)티캐스트,2018.7.26,7.0,2018.0,1411660900.0,170743,126,5685,기타,6,0.0,15세 관람가,121.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,60928.33333,8.276666667,96595.96905,8.750738095
어느 예술가의 마지막 일주일,프랑스,"프랑스,독일,벨기에",프리비젼엔터테인먼트,2013.6.20,6.0,2013.0,95917000.0,13688,19,651,기타,4,0.0,15세 관람가,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,9316.666667,7.0,286926.2778,8.3975
어느 하녀의 일기,프랑스,"프랑스,벨기에",주식회사 씨네룩스,2015.8.6,8.0,2015.0,114051900.0,14891,37,694,기타,2,0.0,청소년 관람불가,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,6.71,1295.5,8.045
어느날,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스",2017.4.5,4.0,2017.0,1846581582.0,234829,532,17748,한국,0,0.0,15세 관람가,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10%,134982.7143,7.3,655666.6667,7.992666667
어드리프트:우리가 함께한 바다,미국,미국,(주)이수C&E,2018.9.6,9.0,2018.0,482701918.0,59009,490,8219,미국,2,0.0,12세 관람가,97.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,112451.5,7.858,134702.9,8.2295
어떤 만남,프랑스,프랑스,(주)티캐스트콘텐츠허브,2014.7.31,7.0,2014.0,211674300.0,27302,39,890,기타,0,0.0,청소년 관람불가,81.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
어떤 시선,한국,한국,(주)영화사 진진,2013.10.24,10.0,2013.0,203801800.0,31014,45,1387,한국,7,0.0,12세 관람가,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,79016.93651,7.978730159,1570124.538,8.113333333
어떤살인,한국,한국,"TCO(주)더콘텐츠온,(주)전망좋은 영화사",2015.10.28,10.0,2015.0,137025800.0,17190,179,2562,한국,4,0.0,청소년 관람불가,107.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00%,73500.0,7.89,953152.2,7.381375
어린 의뢰인,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2019.5.22,5.0,2019.0,1686149600.0,204259,671,17416,한국,4,1.0,12세 관람가,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,838000.0,7.90125,1486958.764,8.324333333
어린왕자,프랑스,프랑스,씨네그루(주)다우기술,2015.12.23,12.0,2015.0,4337674627.0,579367,862,12357,기타,0,0.0,전체 관람가,106.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,1763333.333,8.673333333,1161767.275,7.951652778
어린왕자,프랑스,프랑스,씨네그루(주)다우기술,2015.12.23,12.0,2015.0,3195586794.0,428855,494,8384,기타,0,0.0,전체 관람가,106.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,1763333.333,8.673333333,1161767.275,7.951652778
어메이징 메리,미국,미국,이십세기폭스코리아(주),2017.10.4,10.0,2017.0,279960500.0,34777,61,1711,미국,5,1.0,12세 관람가,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1873600.0,6.366,935095.0833,8.082220238
어메이징 스파이더맨 2,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014.4.23,4.0,2014.0,34869101800.0,4168353,1312,91715,미국,2,1.0,12세 관람가,142.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.10%,1873600.0,8.402,476134.119,8.629880952
어바웃 리키,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.9.3,9.0,2015.0,123069900.0,16475,123,1532,미국,5,1.0,15세 관람가,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,17000.0,8.08,953604.7,8.324333333
어바웃 타임,영국,영국,유니버설픽쳐스인터내셔널 코리아(유),2013.12.5,12.0,2013.0,24986003200.0,3392699,850,62290,기타,0,1.0,15세 관람가,123.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20%,1029000.0,8.898571429,754896.4167,8.342
어바웃 타임,영국,영국,유니버설픽쳐스인터내셔널 코리아(유),2013.12.5,12.0,2013.0,20908973000.0,2856065,568,49967,기타,0,1.0,15세 관람가,123.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.30%,1029000.0,8.898571429,754896.4167,8.342
어벤져스: 에이지 오브 울트론,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아(주)",2015.4.23,4.0,2015.0,88582586366.0,10494499,1843,191778,미국,9,1.0,12세 관람가,141.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,5.20%,3916253.2,6.174,4938722.232,8.497113095
어벤져스: 엔드게임,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019.4.24,4.0,2019.0,122183000000.0,13934592,2835,242001,미국,12,1.0,12세 관람가,181.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.40%,7131333.333,7.682166667,5465017.256,8.625306277
어벤져스: 인피니티 워,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.4.25,4.0,2018.0,99926399769.0,11212710,2553,240501,미국,19,1.0,12세 관람가,149.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,5.50%,7131333.333,7.682166667,4812501.775,8.55663254
어스,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2019.3.27,3.0,2019.0,12586771104.0,1475087,1132,58522,미국,2,1.0,15세 관람가,116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70%,1768.5,7.925,0.0,0.0
어쌔신 크리드,미국,"미국,영국,프랑스",이십세기폭스코리아(주),2017.1.11,1.0,2017.0,2899784921.0,355913,566,16218,미국,0,1.0,15세 관람가,115.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,149883.0,7.48,339204.4556,7.738
어쌔신: 더 비기닝,미국,미국,(주)이수C&E,2017.12.7,12.0,2017.0,1593848000.0,205368,528,13437,미국,4,0.0,15세 관람가,112.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,964572.0357,8.104047619
어우동: 주인 없는 꽃,한국,한국,(주)드림팩트엔터테인먼트,2015.1.29,1.0,2015.0,60141000.0,12203,19,381,한국,5,0.0,청소년 관람불가,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,291.5,3.843333333,1479793.674,6.907357143
어제 일은 모두 괜찮아,한국,한국,(주)삼백상회,2019.11.21,11.0,2019.0,130530280.0,17756,87,953,한국,5,0.0,15세 관람가,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,68500.0,7.4425,3053969.917,7.432833333
"어쩌다, 결혼",한국,한국,CGV아트하우스,2019.2.27,2.0,2019.0,587284249.0,76846,529,6850,한국,2,0.0,12세 관람가,87.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,918527.0,8.08,2457714.286,7.357857143
어카운턴트,미국,미국,워너브러더스 코리아(주),2016.10.13,10.0,2016.0,548544928.0,69529,375,6965,미국,4,1.0,15세 관람가,127.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00%,332133.3333,8.4225,910182.3125,8.081875
언노운 걸,벨기에,"벨기에,프랑스",오드,2017.5.3,5.0,2017.0,201232700.0,25091,67,1441,기타,1,0.0,12세 관람가,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,11346.125,8.098571429,0.0,0.0
언니,한국,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2019.1.1,1.0,2019.0,1746373250.0,197134,530,11315,한국,0,0.0,0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0.0,0.0,266676.8333,6.40125
언더 워터,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.7.13,7.0,2016.0,3111772391.0,384789,518,13058,미국,1,1.0,15세 관람가,86.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,204119.6667,7.493333333,111835.0,7.488333333
언더더씨,미국,미국,(주)팝엔터테인먼트,2017.6.22,6.0,2017.0,382413600.0,49958,163,1889,미국,0,0.0,전체 관람가,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
언더독,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019.1.16,1.0,2019.0,1494957830.0,195183,612,10774,한국,0,1.0,전체 관람가,102.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,1427619.767,8.319166667,2140914.325,8.576706349
언더월드: 블러드 워,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.11.30,11.0,2016.0,567567100.0,72071,183,4953,미국,6,1.0,15세 관람가,91.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,316000.0,6.765,636709.9444,6.955753968
언브로큰,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.1.7,1.0,2015.0,1997947292.0,256475,401,10780,미국,6,1.0,15세 관람가,137.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10%,1456817.667,7.845,382502.6071,8.125119048
언어의 정원,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트",2013.8.14,8.0,2013.0,385295200.0,51426,64,2480,기타,2,0.0,12세 관람가,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,778151.0,8.44,100600.0,9.022
언프렌드,독일,독일,(주)크리픽쳐스,2017.2.9,2.0,2017.0,187802900.0,23688,179,1749,기타,0,0.0,15세 관람가,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,20000.0,7.666666667,314250.0,7.005416667
언프렌디드: 친구삭제,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2015.5.7,5.0,2015.0,1645623941.0,219892,386,9994,미국,4,1.0,15세 관람가,83.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10%,210000.0,5.37,169875.0,5.96625
얼굴없는 보스,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트",2019.11.21,11.0,2019.0,199801000.0,23711,293,2784,한국,7,0.0,15세 관람가,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00%,241840.3333,6.101666667,351269.8611,6.235833333
얼라이드,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017.1.11,1.0,2017.0,4278041179.0,518886,546,19875,미국,4,1.0,15세 관람가,124.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.20%,1085250.0,8.56,689567.0,8.240416667
얼리맨,영국,영국,(주)이수C&E,2018.5.3,5.0,2018.0,939872000.0,122359,597,5347,기타,3,0.0,전체 관람가,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,161000.0,8.86,1885338.419,8.17847619
업그레이드,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2018.9.6,9.0,2018.0,1743757800.0,190387,220,11549,미국,0,1.0,15세 관람가,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,1213333.333,7.438571429,1871814.75,8.59
업사이드,미국,미국,(주)디스테이션,2019.6.13,6.0,2019.0,376521100.0,44589,188,4063,미국,3,0.0,12세 관람가,126.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,221000.0,8.162857143,598149.6508,8.439444444
에곤 쉴레: 욕망이 그린 그림,오스트리아,"오스트리아 ,룩셈부르크",(주)티캐스트,2016.12.22,12.0,2016.0,395435100.0,49388,98,1910,기타,2,0.0,청소년 관람불가,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,50000.0,8.06,50000.0,8.06
에곤 쉴레: 욕망이 그린 그림,오스트리아,"오스트리아 ,룩셈부르크",(주)티캐스트,2016.12.22,12.0,2016.0,190425100.0,23931,50,738,기타,2,0.0,청소년 관람불가,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,50000.0,8.06,50000.0,8.06
에그엔젤 코코밍: 두근두근 핼러윈 파티,일본,일본,(주)엠제이픽쳐스,2018.9.22,9.0,2018.0,367076000.0,46386,179,1800,기타,0,0.0,전체 관람가,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.0,0.0,0.0,0.0
에반게리온: Q,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)",2013.4.25,4.0,2013.0,435800211.0,61423,59,2778,기타,3,0.0,15세 관람가,95.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.00%,36512.0,7.022,0.0,0.0
에베레스트,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),2015.9.24,9.0,2015.0,3055119748.0,332180,331,9343,미국,0,1.0,12세 관람가,121.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,112451.5,7.858,1454559.573,8.018916667
